ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MC,2021-01-06,1310,652,0,656,2,0
MD,2021-01-06,1782,1051,0,731,0,0
ML,2021-01-06,23,8,0,15,0,0
NC,2021-01-06,172,114,0,58,0,0
PV,2021-01-06,481,282,0,199,0,0
RI,2021-01-06,166,159,1,6,0,0
VC,2021-01-06,4912,3559,0,1353,0,0
AN,2021-01-07,3782,1941,0,1841,0,0
AR,2021-01-07,555,532,0,23,0,0
AS,2021-01-07,190,176,0,14,0,0
CB,2021-01-07,159,148,0,11,0,0
CE,2021-01-07,24,3,0,21,0,0
CL,2021-01-07,1327,622,0,705,0,0
CM,2021-01-07,1924,1333,0,589,2,0
CN,2021-01-07,243,176,0,67,0,0
CT,2021-01-07,3891,3881,0,0,7,3
EX,2021-01-07,1119,462,0,656,0,1
GA,2021-01-07,863,760,0,103,0,0
IB,2021-01-07,712,550,0,162,0,0
MC,2021-01-07,1491,673,3,810,3,2
MD,2021-01-07,4169,1628,0,2541,0,0
ML,2021-01-07,37,10,0,27,0,0
NC,2021-01-07,147,101,0,45,0,1
PV,2021-01-07,597,314,0,283,0,0
RI,2021-01-07,230,220,0,10,0,0
VC,2021-01-07,6205,4531,0,1674,0,0
AN,2021-01-08,4901,2660,0,2241,0,0
AR,2021-01-08,611,601,0,10,0,0
AS,2021-01-08,236,218,0,18,0,0
CB,2021-01-08,153,143,0,10,0,0
CE,2021-01-08,38,4,0,34,0,0
CL,2021-01-08,1662,795,0,867,0,0
CM,2021-01-08,1875,1353,0,521,1,0
CN,2021-01-08,269,207,0,62,0,0
CT,2021-01-08,4420,4410,0,0,8,2
EX,2021-01-08,1180,523,0,657,0,0
GA,2021-01-08,932,846,0,86,0,0
IB,2021-01-08,713,531,0,182,0,0
MC,2021-01-08,1723,808,3,909,3,0
MD,2021-01-08,6239,3185,0,3054,0,0
ML,2021-01-08,55,21,0,34,0,0
NC,2021-01-08,170,103,0,67,0,0
PV,2021-01-08,680,383,0,297,0,0
RI,2021-01-08,262,251,0,11,0,0
VC,2021-01-08,7184,5256,0,1928,0,0
AN,2021-01-09,4413,2530,0,1883,0,0
AR,2021-01-09,564,560,0,4,0,0
AS,2021-01-09,317,296,0,21,0,0
CB,2021-01-09,145,145,0,0,0,0
CE,2021-01-09,26,4,0,22,0,0
CL,2021-01-09,1604,770,0,834,0,0
CM,2021-01-09,1807,1287,0,519,1,0
CN,2021-01-09,315,220,0,95,0,0
CT,2021-01-09,2995,2992,0,0,1,2
EX,2021-01-09,1158,495,0,663,0,0
GA,2021-01-09,941,829,0,112,0,0
IB,2021-01-09,691,515,0,176,0,0
MC,2021-01-09,1829,875,2,950,0,2
MD,2021-01-09,2201,1016,0,1185,0,0
ML,2021-01-09,40,13,0,27,0,0
NC,2021-01-09,199,137,0,62,0,0
PV,2021-01-09,582,342,0,240,0,0
RI,2021-01-09,255,236,0,19,0,0
VC,2021-01-09,6558,4611,0,1947,0,0
AN,2021-01-10,3844,1974,0,1870,0,0
AR,2021-01-10,564,551,0,12,1,0
AS,2021-01-10,289,261,0,28,0,0
CB,2021-01-10,137,129,0,8,0,0
CE,2021-01-10,22,4,0,18,0,0
CL,2021-01-10,1540,676,0,864,0,0
CM,2021-01-10,1621,1037,0,584,0,0
CN,2021-01-10,304,202,0,101,0,1
CT,2021-01-10,2511,2509,0,0,0,2
EX,2021-01-10,967,355,1,611,0,0
GA,2021-01-10,992,869,0,123,0,0
IB,2021-01-10,603,402,0,201,0,0
MC,2021-01-10,1610,761,5,842,0,2
MD,2021-01-10,2300,879,0,1421,0,0
ML,2021-01-10,40,16,0,24,0,0
NC,2021-01-10,182,108,0,74,0,0
PV,2021-01-10,627,362,0,265,0,0
RI,2021-01-10,220,201,0,19,0,0
VC,2021-01-10,5550,3795,0,1755,0,0
AN,2021-01-11,5465,2620,0,2845,0,0
AR,2021-01-11,698,690,0,8,0,0
AS,2021-01-11,323,294,0,29,0,0
CB,2021-01-11,198,192,0,6,0,0
CE,2021-01-11,25,7,0,18,0,0
CL,2021-01-11,2294,1092,0,1202,0,0
CM,2021-01-11,2202,1432,0,767,3,0
CN,2021-01-11,327,245,0,82,0,0
CT,2021-01-11,4936,4926,0,0,6,4
EX,2021-01-11,1269,539,0,730,0,0
GA,2021-01-11,1290,1128,0,162,0,0
IB,2021-01-11,671,478,0,193,0,0
MC,2021-01-11,1988,867,1,1113,3,4
MD,2021-01-11,4858,1704,0,3154,0,0
ML,2021-01-11,58,18,0,40,0,0
NC,2021-01-11,187,110,0,77,0,0
PV,2021-01-11,697,368,0,329,0,0
RI,2021-01-11,274,255,0,18,1,0
VC,2021-01-11,7707,5467,0,2240,0,0
AN,2021-01-12,6081,3289,0,2792,0,0
AR,2021-01-12,750,745,0,5,0,0
AS,2021-01-12,343,327,0,16,0,0
CB,2021-01-12,151,147,0,4,0,0
CE,2021-01-12,28,9,0,19,0,0
CL,2021-01-12,2271,1105,0,1166,0,0
CM,2021-01-12,2476,1755,0,718,3,0
CN,2021-01-12,356,251,0,105,0,0
CT,2021-01-12,4371,4359,0,0,8,4
EX,2021-01-12,1303,576,0,726,0,1
GA,2021-01-12,1247,1079,0,168,0,0
IB,2021-01-12,704,498,0,206,0,0
MC,2021-01-12,2115,971,4,1139,0,1
MD,2021-01-12,5046,1786,0,3260,0,0
ML,2021-01-12,70,23,0,47,0,0
NC,2021-01-12,213,151,0,62,0,0
PV,2021-01-12,696,385,0,311,0,0
RI,2021-01-12,298,278,0,19,1,0
VC,2021-01-12,7994,5866,0,2128,0,0
AN,2021-01-13,6489,3640,0,2849,0,0
AR,2021-01-13,793,786,0,7,0,0
AS,2021-01-13,265,241,0,24,0,0
CB,2021-01-13,158,145,0,13,0,0
CE,2021-01-13,33,3,0,30,0,0
CL,2021-01-13,2460,1293,0,1167,0,0
CM,2021-01-13,2551,1905,0,645,1,0
CN,2021-01-13,324,253,0,70,0,1
CT,2021-01-13,4105,4097,0,0,4,4
EX,2021-01-13,1272,619,1,650,0,2
GA,2021-01-13,1340,1161,0,179,0,0
IB,2021-01-13,680,512,0,168,0,0
MC,2021-01-13,1841,879,3,953,2,4
MD,2021-01-13,4433,1497,0,2936,0,0
ML,2021-01-13,61,21,0,40,0,0
NC,2021-01-13,242,139,0,103,0,0
PV,2021-01-13,651,358,0,293,0,0
RI,2021-01-13,300,286,0,14,0,0
VC,2021-01-13,7394,5499,0,1895,0,0
AN,2021-01-14,6468,3549,0,2919,0,0
AR,2021-01-14,669,664,0,5,0,0
AS,2021-01-14,280,256,0,24,0,0
CB,2021-01-14,138,133,0,5,0,0
CE,2021-01-14,23,5,0,18,0,0
CL,2021-01-14,2465,1229,0,1236,0,0
CM,2021-01-14,2603,1934,0,669,0,0
CN,2021-01-14,315,232,0,83,0,0
CT,2021-01-14,3851,3841,0,0,9,1
EX,2021-01-14,1126,586,2,537,0,1
GA,2021-01-14,1369,1200,0,169,0,0
IB,2021-01-14,680,490,0,190,0,0
MC,2021-01-14,1770,879,5,883,1,2
MD,2021-01-14,4460,1793,0,2667,0,0
ML,2021-01-14,60,21,0,39,0,0
NC,2021-01-14,248,152,0,96,0,0
PV,2021-01-14,630,332,0,298,0,0
RI,2021-01-14,252,240,0,12,0,0
VC,2021-01-14,7396,5496,0,1900,0,0
AN,2021-01-15,7217,4019,0,3198,0,0
AR,2021-01-15,759,750,0,9,0,0
AS,2021-01-15,276,242,0,34,0,0
CB,2021-01-15,170,158,0,12,0,0
CE,2021-01-15,28,5,0,23,0,0
CL,2021-01-15,2693,1305,0,1388,0,0
CM,2021-01-15,2636,1986,0,648,2,0
CN,2021-01-15,287,202,0,85,0,0
CT,2021-01-15,4093,4085,0,0,4,4
EX,2021-01-15,1261,628,1,629,0,3
GA,2021-01-15,1485,1275,0,210,0,0
IB,2021-01-15,658,474,0,184,0,0
MC,2021-01-15,1858,948,3,902,1,4
MD,2021-01-15,5906,2716,0,3190,0,0
ML,2021-01-15,47,18,0,29,0,0
NC,2021-01-15,237,125,0,112,0,0
PV,2021-01-15,671,311,0,360,0,0
RI,2021-01-15,330,312,0,18,0,0
VC,2021-01-15,8690,6504,0,2186,0,0
AN,2021-01-16,5228,3062,0,2166,0,0
AR,2021-01-16,661,655,0,6,0,0
AS,2021-01-16,347,309,0,38,0,0
CB,2021-01-16,157,151,0,6,0,0
CE,2021-01-16,31,2,0,29,0,0
CL,2021-01-16,2236,1126,0,1110,0,0
CM,2021-01-16,2114,1569,0,545,0,0
CN,2021-01-16,279,205,0,74,0,0
CT,2021-01-16,2575,2569,0,0,3,3
EX,2021-01-16,1012,486,0,525,0,1
GA,2021-01-16,1511,1295,0,216,0,0
IB,2021-01-16,600,458,0,142,0,0
MC,2021-01-16,1703,930,2,770,1,0
MD,2021-01-16,3777,2063,0,1714,0,0
ML,2021-01-16,57,22,0,35,0,0
NC,2021-01-16,221,137,0,84,0,0
PV,2021-01-16,676,424,0,252,0,0
RI,2021-01-16,323,309,0,14,0,0
VC,2021-01-16,6674,4773,0,1901,0,0
AN,2021-01-17,4350,2406,0,1944,0,0
AR,2021-01-17,554,553,0,1,0,0
AS,2021-01-17,405,362,0,43,0,0
CB,2021-01-17,155,149,0,6,0,0
CE,2021-01-17,26,2,1,23,0,0
CL,2021-01-17,2149,1089,0,1060,0,0
CM,2021-01-17,1460,914,0,546,0,0
CN,2021-01-17,254,162,0,92,0,0
CT,2021-01-17,2119,2115,0,0,1,3
EX,2021-01-17,881,407,0,474,0,0
GA,2021-01-17,1323,1100,0,222,1,0
IB,2021-01-17,519,388,0,131,0,0
MC,2021-01-17,1387,756,2,628,0,1
MD,2021-01-17,3038,1550,0,1488,0,0
ML,2021-01-17,52,18,0,34,0,0
NC,2021-01-17,215,130,0,85,0,0
PV,2021-01-17,726,463,0,263,0,0
RI,2021-01-17,252,217,0,34,1,0
VC,2021-01-17,5338,3674,0,1664,0,0
AN,2021-01-18,6997,3465,0,3532,0,0
AR,2021-01-18,773,767,0,6,0,0
AS,2021-01-18,507,451,0,56,0,0
CB,2021-01-18,178,170,0,8,0,0
CE,2021-01-18,49,8,0,41,0,0
CL,2021-01-18,2928,1416,0,1512,0,0
CM,2021-01-18,2260,1567,0,693,0,0
CN,2021-01-18,351,250,0,101,0,0
CT,2021-01-18,4343,4328,0,0,8,7
EX,2021-01-18,1155,550,0,605,0,0
GA,2021-01-18,1858,1540,0,318,0,0
IB,2021-01-18,633,491,0,142,0,0
MC,2021-01-18,1633,826,4,801,1,1
MD,2021-01-18,5830,2658,0,3172,0,0
ML,2021-01-18,74,17,0,57,0,0
NC,2021-01-18,240,148,0,92,0,0
PV,2021-01-18,883,492,0,391,0,0
RI,2021-01-18,336,307,0,29,0,0
VC,2021-01-18,7409,5140,0,2269,0,0
AN,2021-01-19,7640,4248,0,3392,0,0
AR,2021-01-19,723,716,0,7,0,0
AS,2021-01-19,509,443,0,66,0,0
CB,2021-01-19,169,163,0,6,0,0
CE,2021-01-19,43,6,0,37,0,0
CL,2021-01-19,2685,1330,0,1355,0,0
CM,2021-01-19,2332,1672,0,660,0,0
CN,2021-01-19,319,219,0,100,0,0
CT,2021-01-19,4081,4074,0,0,7,0
EX,2021-01-19,1031,588,0,443,0,0
GA,2021-01-19,1673,1378,0,295,0,0
IB,2021-01-19,610,471,0,139,0,0
MC,2021-01-19,1558,811,4,741,1,1
MD,2021-01-19,6975,4167,0,2808,0,0
ML,2021-01-19,90,21,0,69,0,0
NC,2021-01-19,249,151,0,98,0,0
PV,2021-01-19,837,454,0,383,0,0
RI,2021-01-19,332,313,0,19,0,0
VC,2021-01-19,6978,5006,0,1972,0,0
AN,2021-01-20,8508,4762,0,3746,0,0
AR,2021-01-20,689,689,0,0,0,0
AS,2021-01-20,399,328,0,71,0,0
CB,2021-01-20,179,177,0,2,0,0
CE,2021-01-20,57,7,0,50,0,0
CL,2021-01-20,2842,1443,0,1399,0,0
CM,2021-01-20,2522,1879,0,643,0,0
CN,2021-01-20,273,200,0,73,0,0
CT,2021-01-20,3891,3859,0,0,24,8
EX,2021-01-20,998,605,0,393,0,0
GA,2021-01-20,1701,1399,0,300,2,0
IB,2021-01-20,512,388,0,124,0,0
MC,2021-01-20,1500,801,2,695,1,1
MD,2021-01-20,4850,2876,0,1974,0,0
ML,2021-01-20,89,31,0,58,0,0
NC,2021-01-20,263,162,0,101,0,0
PV,2021-01-20,940,488,0,452,0,0
RI,2021-01-20,306,296,0,10,0,0
VC,2021-01-20,7109,5303,0,1806,0,0
AN,2021-01-21,7040,4015,0,3025,0,0
AR,2021-01-21,706,697,0,9,0,0
AS,2021-01-21,512,463,0,49,0,0
CB,2021-01-21,169,164,0,5,0,0
CE,2021-01-21,38,5,0,33,0,0
CL,2021-01-21,2510,1212,0,1298,0,0
CM,2021-01-21,2288,1652,0,635,1,0
CN,2021-01-21,271,199,0,72,0,0
CT,2021-01-21,3597,3582,0,0,10,5
EX,2021-01-21,937,515,0,421,0,1
GA,2021-01-21,1836,1560,0,276,0,0
IB,2021-01-21,557,421,0,136,0,0
MC,2021-01-21,1204,643,2,558,0,1
MD,2021-01-21,4146,2421,0,1725,0,0
ML,2021-01-21,65,24,0,41,0,0
NC,2021-01-21,246,172,0,74,0,0
PV,2021-01-21,812,378,0,434,0,0
RI,2021-01-21,348,323,0,25,0,0
VC,2021-01-21,6975,5306,0,1669,0,0
AN,2021-01-22,7802,4409,0,3393,0,0
AR,2021-01-22,781,778,0,3,0,0
AS,2021-01-22,434,375,0,59,0,0
CB,2021-01-22,214,203,0,11,0,0
CE,2021-01-22,31,3,0,28,0,0
CL,2021-01-22,2634,1277,0,1357,0,0
CM,2021-01-22,2250,1712,0,538,0,0
CN,2021-01-22,280,204,0,76,0,0
CT,2021-01-22,3609,3597,0,0,7,5
EX,2021-01-22,919,503,0,415,0,1
GA,2021-01-22,1819,1531,0,288,0,0
IB,2021-01-22,445,333,0,112,0,0
MC,2021-01-22,1212,696,0,513,1,2
MD,2021-01-22,6230,3428,0,2802,0,0
ML,2021-01-22,60,24,0,36,0,0
NC,2021-01-22,260,161,0,99,0,0
PV,2021-01-22,872,400,0,472,0,0
RI,2021-01-22,278,259,0,19,0,0
VC,2021-01-22,6621,4956,0,1665,0,0
AN,2021-01-23,5933,3772,0,2161,0,0
AR,2021-01-23,602,599,0,3,0,0
AS,2021-01-23,602,556,0,46,0,0
CB,2021-01-23,173,166,0,7,0,0
CE,2021-01-23,22,3,0,19,0,0
CL,2021-01-23,2187,1080,0,1107,0,0
CM,2021-01-23,1485,1121,0,363,1,0
CN,2021-01-23,306,230,0,76,0,0
CT,2021-01-23,2292,2290,0,0,0,2
EX,2021-01-23,683,344,0,339,0,0
GA,2021-01-23,1568,1276,0,292,0,0
IB,2021-01-23,400,309,0,91,0,0
MC,2021-01-23,1135,698,2,433,0,2
MD,2021-01-23,3855,1873,0,1982,0,0
ML,2021-01-23,73,14,0,59,0,0
NC,2021-01-23,188,128,0,60,0,0
PV,2021-01-23,784,467,0,317,0,0
RI,2021-01-23,286,267,0,19,0,0
VC,2021-01-23,4895,3507,0,1388,0,0
AN,2021-01-24,4404,2655,0,1749,0,0
AR,2021-01-24,605,603,0,2,0,0
AS,2021-01-24,554,512,0,42,0,0
CB,2021-01-24,110,105,0,5,0,0
CE,2021-01-24,37,6,0,31,0,0
CL,2021-01-24,1675,779,0,896,0,0
CM,2021-01-24,1214,819,0,395,0,0
CN,2021-01-24,224,153,0,71,0,0
CT,2021-01-24,1903,1901,0,0,0,2
EX,2021-01-24,508,286,0,221,0,1
GA,2021-01-24,1323,1083,0,240,0,0
IB,2021-01-24,317,236,0,81,0,0
MC,2021-01-24,867,504,0,362,1,0
MD,2021-01-24,2995,1363,0,1632,0,0
ML,2021-01-24,52,16,0,36,0,0
NC,2021-01-24,220,135,0,85,0,0
PV,2021-01-24,888,534,0,354,0,0
RI,2021-01-24,211,198,0,13,0,0
VC,2021-01-24,3766,2613,0,1153,0,0
AN,2021-01-25,6300,3326,0,2974,0,0
AR,2021-01-25,698,694,0,4,0,0
AS,2021-01-25,586,531,0,55,0,0
CB,2021-01-25,163,158,0,5,0,0
CE,2021-01-25,28,3,0,25,0,0
CL,2021-01-25,2587,1328,0,1259,0,0
CM,2021-01-25,1758,1220,0,538,0,0
CN,2021-01-25,267,173,0,94,0,0
CT,2021-01-25,3728,3711,0,0,3,14
EX,2021-01-25,758,443,0,315,0,0
GA,2021-01-25,1605,1330,0,275,0,0
IB,2021-01-25,348,244,0,104,0,0
MC,2021-01-25,1064,565,0,498,1,0
MD,2021-01-25,4895,2465,0,2430,0,0
ML,2021-01-25,70,22,0,48,0,0
NC,2021-01-25,243,167,0,76,0,0
PV,2021-01-25,1086,567,0,519,0,0
RI,2021-01-25,301,269,0,32,0,0
VC,2021-01-25,5498,3983,0,1515,0,0
AN,2021-01-26,6661,3991,0,2670,0,0
AR,2021-01-26,728,724,0,4,0,0
AS,2021-01-26,539,501,0,38,0,0
CB,2021-01-26,135,132,0,3,0,0
CE,2021-01-26,34,5,0,29,0,0
CL,2021-01-26,2099,1066,0,1033,0,0
CM,2021-01-26,1796,1402,0,394,0,0
CN,2021-01-26,289,218,0,71,0,0
CT,2021-01-26,3175,3157,0,0,8,10
EX,2021-01-26,725,466,0,258,1,0
GA,2021-01-26,1481,1230,0,251,0,0
IB,2021-01-26,337,263,0,74,0,0
MC,2021-01-26,968,547,1,418,1,1
MD,2021-01-26,5778,3369,0,2409,0,0
ML,2021-01-26,62,19,0,43,0,0
NC,2021-01-26,203,125,0,78,0,0
PV,2021-01-26,932,494,0,438,0,0
RI,2021-01-26,263,244,1,18,0,0
VC,2021-01-26,5291,4050,0,1241,0,0
AN,2021-01-27,7500,4699,0,2801,0,0
AR,2021-01-27,634,627,0,7,0,0
AS,2021-01-27,440,379,0,61,0,0
CB,2021-01-27,158,155,0,3,0,0
CE,2021-01-27,34,1,0,33,0,0
CL,2021-01-27,2006,954,0,1052,0,0
CM,2021-01-27,1692,1264,0,427,1,0
CN,2021-01-27,276,217,0,59,0,0
CT,2021-01-27,3025,3011,0,0,9,5
EX,2021-01-27,584,391,0,193,0,0
GA,2021-01-27,1501,1274,0,227,0,0
IB,2021-01-27,311,239,0,72,0,0
MC,2021-01-27,784,457,0,326,1,0
MD,2021-01-27,3970,2371,0,1599,0,0
ML,2021-01-27,50,17,0,33,0,0
NC,2021-01-27,230,147,0,83,0,0
PV,2021-01-27,949,458,0,491,0,0
RI,2021-01-27,256,238,1,17,0,0
VC,2021-01-27,5335,4251,0,1084,0,0
AN,2021-01-28,5989,3915,0,2074,0,0
AR,2021-01-28,593,588,0,5,0,0
AS,2021-01-28,344,316,0,28,0,0
CB,2021-01-28,137,128,0,9,0,0
CE,2021-01-28,28,7,0,21,0,0
CL,2021-01-28,1766,897,0,869,0,0
CM,2021-01-28,1468,1188,0,280,0,0
CN,2021-01-28,231,174,0,57,0,0
CT,2021-01-28,2995,2979,0,0,10,6
EX,2021-01-28,518,362,0,156,0,0
GA,2021-01-28,1385,1191,0,194,0,0
IB,2021-01-28,273,212,0,61,0,0
MC,2021-01-28,725,440,0,284,1,0
MD,2021-01-28,3811,2154,0,1657,0,0
ML,2021-01-28,59,18,0,41,0,0
NC,2021-01-28,255,166,0,89,0,0
PV,2021-01-28,917,452,0,465,0,0
RI,2021-01-28,225,205,0,20,0,0
VC,2021-01-28,4694,3719,0,975,0,0
AN,2021-01-29,5386,3247,0,2139,0,0
AR,2021-01-29,590,583,0,7,0,0
AS,2021-01-29,452,423,0,29,0,0
CB,2021-01-29,143,137,0,6,0,0
CE,2021-01-29,29,3,0,26,0,0
CL,2021-01-29,1820,930,0,890,0,0
CM,2021-01-29,1393,1127,0,265,1,0
CN,2021-01-29,251,192,0,58,0,1
CT,2021-01-29,2939,2909,0,0,27,3
EX,2021-01-29,514,376,0,138,0,0
GA,2021-01-29,1280,1080,0,200,0,0
IB,2021-01-29,210,181,0,29,0,0
MC,2021-01-29,604,376,0,228,0,0
MD,2021-01-29,4898,2581,0,2317,0,0
ML,2021-01-29,38,13,0,25,0,0
NC,2021-01-29,202,142,0,60,0,0
PV,2021-01-29,765,357,0,408,0,0
RI,2021-01-29,216,200,0,16,0,0
VC,2021-01-29,4013,3238,0,775,0,0
AN,2021-01-30,4200,2800,0,1400,0,0
AR,2021-01-30,506,504,0,2,0,0
AS,2021-01-30,442,414,0,28,0,0
CB,2021-01-30,106,104,0,2,0,0
CE,2021-01-30,27,2,0,25,0,0
CL,2021-01-30,1392,682,0,710,0,0
CM,2021-01-30,736,599,0,137,0,0
CN,2021-01-30,223,170,0,53,0,0
CT,2021-01-30,1779,1773,0,0,2,4
EX,2021-01-30,286,195,0,91,0,0
GA,2021-01-30,1062,887,0,175,0,0
IB,2021-01-30,176,147,0,29,0,0
MC,2021-01-30,581,409,0,171,1,0
MD,2021-01-30,3034,1655,0,1379,0,0
ML,2021-01-30,59,19,0,40,0,0
NC,2021-01-30,199,124,0,75,0,0
PV,2021-01-30,831,490,0,341,0,0
RI,2021-01-30,150,132,0,18,0,0
VC,2021-01-30,3194,2559,0,635,0,0
AN,2021-01-31,2962,1867,0,1095,0,0
AR,2021-01-31,378,375,0,3,0,0
AS,2021-01-31,383,348,0,35,0,0
CB,2021-01-31,85,83,0,2,0,0
CE,2021-01-31,33,2,0,31,0,0
CL,2021-01-31,987,481,0,506,0,0
CM,2021-01-31,634,450,0,184,0,0
CN,2021-01-31,221,164,0,57,0,0
CT,2021-01-31,1404,1401,0,0,1,2
EX,2021-01-31,204,102,0,102,0,0
GA,2021-01-31,886,738,0,148,0,0
IB,2021-01-31,84,70,0,14,0,0
MC,2021-01-31,306,179,1,126,0,0
MD,2021-01-31,2258,1055,0,1203,0,0
ML,2021-01-31,35,16,0,19,0,0
NC,2021-01-31,148,86,0,62,0,0
PV,2021-01-31,864,480,0,384,0,0
RI,2021-01-31,73,69,0,4,0,0
VC,2021-01-31,1988,1510,0,478,0,0
AN,2021-02-01,4506,2525,0,1981,0,0
AR,2021-02-01,560,554,0,5,1,0
AS,2021-02-01,443,388,0,55,0,0
CB,2021-02-01,110,107,0,3,0,0
CE,2021-02-01,38,3,0,35,0,0
CL,2021-02-01,1484,771,0,713,0,0
CM,2021-02-01,990,773,0,217,0,0
CN,2021-02-01,225,174,0,51,0,0
CT,2021-02-01,2952,2909,0,0,10,33
EX,2021-02-01,321,196,0,125,0,0
GA,2021-02-01,1038,866,0,172,0,0
IB,2021-02-01,346,258,0,88,0,0
MC,2021-02-01,486,261,0,224,1,0
MD,2021-02-01,3748,1910,0,1838,0,0
ML,2021-02-01,50,14,0,36,0,0
NC,2021-02-01,214,143,0,71,0,0
PV,2021-02-01,869,481,0,388,0,0
RI,2021-02-01,118,105,0,13,0,0
VC,2021-02-01,3144,2460,0,684,0,0
AN,2021-02-02,4110,2695,0,1415,0,0
AR,2021-02-02,537,533,0,4,0,0
AS,2021-02-02,416,380,0,36,0,0
CB,2021-02-02,124,106,0,18,0,0
CE,2021-02-02,34,2,0,32,0,0
CL,2021-02-02,1207,641,0,566,0,0
CM,2021-02-02,1011,864,0,147,0,0
CN,2021-02-02,227,165,0,62,0,0
CT,2021-02-02,2659,2633,0,0,10,16
EX,2021-02-02,281,203,1,77,0,0
GA,2021-02-02,900,766,0,134,0,0
IB,2021-02-02,324,246,0,78,0,0
MC,2021-02-02,480,311,0,169,0,0
MD,2021-02-02,4222,2434,0,1788,0,0
ML,2021-02-02,35,12,0,23,0,0
NC,2021-02-02,156,107,0,49,0,0
PV,2021-02-02,875,499,0,376,0,0
RI,2021-02-02,165,155,0,10,0,0
VC,2021-02-02,2904,2432,0,472,0,0
AN,2021-02-03,4037,2740,0,1297,0,0
AR,2021-02-03,459,455,0,4,0,0
AS,2021-02-03,281,245,0,36,0,0
CB,2021-02-03,83,82,0,1,0,0
CE,2021-02-03,29,0,0,29,0,0
CL,2021-02-03,1207,676,0,531,0,0
CM,2021-02-03,890,769,0,121,0,0
CN,2021-02-03,186,145,0,41,0,0
CT,2021-02-03,2296,2263,0,0,20,13
EX,2021-02-03,244,163,1,80,0,0
GA,2021-02-03,815,701,0,113,1,0
IB,2021-02-03,252,215,0,37,0,0
MC,2021-02-03,453,288,0,163,1,1
MD,2021-02-03,3004,1808,0,1196,0,0
ML,2021-02-03,39,16,0,23,0,0
NC,2021-02-03,184,126,0,58,0,0
PV,2021-02-03,752,384,0,368,0,0
RI,2021-02-03,122,115,0,7,0,0
VC,2021-02-03,2712,2295,0,417,0,0
AN,2021-02-04,3538,2415,0,1123,0,0
AR,2021-02-04,458,450,0,8,0,0
AS,2021-02-04,268,247,0,21,0,0
CB,2021-02-04,122,117,0,5,0,0
CE,2021-02-04,21,7,0,14,0,0
CL,2021-02-04,1034,569,0,465,0,0
CM,2021-02-04,669,532,0,137,0,0
CN,2021-02-04,188,141,0,47,0,0
CT,2021-02-04,2155,2117,0,0,17,21
EX,2021-02-04,212,149,0,63,0,0
GA,2021-02-04,710,629,0,81,0,0
IB,2021-02-04,164,128,0,36,0,0
MC,2021-02-04,334,203,0,130,0,1
MD,2021-02-04,2723,1579,0,1144,0,0
ML,2021-02-04,40,18,0,22,0,0
NC,2021-02-04,134,106,0,28,0,0
PV,2021-02-04,686,359,0,327,0,0
RI,2021-02-04,100,92,0,7,1,0
VC,2021-02-04,2180,1865,0,315,0,0
AN,2021-02-05,3383,2297,0,1086,0,0
AR,2021-02-05,448,443,0,5,0,0
AS,2021-02-05,229,200,0,29,0,0
CB,2021-02-05,81,77,0,4,0,0
CE,2021-02-05,47,2,0,45,0,0
CL,2021-02-05,988,484,0,504,0,0
CM,2021-02-05,643,540,0,103,0,0
CN,2021-02-05,216,160,0,56,0,0
CT,2021-02-05,2063,2022,0,0,13,28
EX,2021-02-05,199,140,0,59,0,0
GA,2021-02-05,593,512,0,81,0,0
IB,2021-02-05,139,110,0,29,0,0
MC,2021-02-05,283,173,0,110,0,0
MD,2021-02-05,3437,1915,0,1522,0,0
ML,2021-02-05,55,17,0,38,0,0
NC,2021-02-05,146,93,0,53,0,0
PV,2021-02-05,666,335,0,331,0,0
RI,2021-02-05,76,69,0,7,0,0
VC,2021-02-05,2020,1677,0,343,0,0
AN,2021-02-06,2467,1794,0,673,0,0
AR,2021-02-06,298,294,0,4,0,0
AS,2021-02-06,271,249,0,22,0,0
CB,2021-02-06,83,82,0,1,0,0
CE,2021-02-06,31,4,0,27,0,0
CL,2021-02-06,678,347,0,331,0,0
CM,2021-02-06,420,342,0,78,0,0
CN,2021-02-06,199,138,0,61,0,0
CT,2021-02-06,1301,1259,0,0,2,40
EX,2021-02-06,138,89,0,49,0,0
GA,2021-02-06,504,433,0,71,0,0
IB,2021-02-06,121,95,0,26,0,0
MC,2021-02-06,286,155,0,131,0,0
MD,2021-02-06,2024,1060,0,964,0,0
ML,2021-02-06,33,10,0,23,0,0
NC,2021-02-06,110,73,0,37,0,0
PV,2021-02-06,618,391,0,227,0,0
RI,2021-02-06,50,45,0,5,0,0
VC,2021-02-06,1411,1161,0,250,0,0
AN,2021-02-07,1639,1037,0,602,0,0
AR,2021-02-07,264,261,0,3,0,0
AS,2021-02-07,280,243,0,37,0,0
CB,2021-02-07,58,56,0,2,0,0
CE,2021-02-07,23,4,0,19,0,0
CL,2021-02-07,520,239,0,281,0,0
CM,2021-02-07,277,185,0,92,0,0
CN,2021-02-07,212,153,0,59,0,0
CT,2021-02-07,1085,1015,0,0,1,69
EX,2021-02-07,82,52,0,30,0,0
GA,2021-02-07,387,328,0,59,0,0
IB,2021-02-07,87,59,0,28,0,0
MC,2021-02-07,154,102,1,51,0,0
